지점,지점명,일시,평균기온(°C),최저기온(°C),최고기온(°C)
900,두서,2009-01-16,.4,-4.7,7.2
900,두서,2009-01-17,1.9,-6.6,11
900,두서,2009-01-18,6.4,-.5,11.6
900,두서,2009-01-19,3.9,.4,8.5
900,두서,2009-01-20,3.4,-2.1,11.6
900,두서,2009-01-21,1.5,-2.2,6.7
900,두서,2009-01-22,3.3,-3.3,11.3
900,두서,2009-01-23,-1.3,-7.5,7.1
900,두서,2009-01-24,-3.5,-9.3,1
900,두서,2009-01-25,-.5,-6.3,3.8
900,두서,2009-01-26,-.4,-5.1,4.8
900,두서,2009-01-27,.1,-6.2,6.9
900,두서,2009-01-28,2.1,-6.5,12.4
900,두서,2009-01-29,2.8,-3,7.9
900,두서,2009-01-30,8.6,4.3,9.6
900,두서,2009-01-31,6.5,4.5,9.2
900,두서,2009-02-01,4.8,.6,10.1
900,두서,2009-02-02,6.7,-.3,15
900,두서,2009-02-03,6.6,3.8,9.9
900,두서,2009-02-04,6.8,1.3,14.4
900,두서,2009-02-05,7.2,.5,13.6
900,두서,2009-02-06,5.6,-.5,12
900,두서,2009-02-07,7.7,1.6,13.3
900,두서,2009-02-08,6.7,.5,14.2
900,두서,2009-02-09,6.1,2.7,10.5
900,두서,2009-02-10,6.4,.7,14.2
900,두서,2009-02-11,6.6,-1.7,15.8
900,두서,2009-02-12,9.4,-1.9,16.4
900,두서,2009-02-13,17.5,14,20.3
900,두서,2009-02-14,11.6,6.1,18.3
900,두서,2009-02-15,5.2,.9,13.7
900,두서,2009-02-16,-.4,-3.4,3.7
900,두서,2009-02-17,.1,-5,5.2
900,두서,2009-02-18,2.7,-1,7.7
900,두서,2009-02-19,2.7,-1.1,6.8
900,두서,2009-02-20,3.3,-1.1,7.3
900,두서,2009-02-21,1.2,-6.2,9.5
900,두서,2009-02-22,5.1,-.7,7.7
900,두서,2009-02-23,8.6,4.7,13
900,두서,2009-02-24,9.9,5.6,17.1
900,두서,2009-02-25,9.9,5.9,14.6
900,두서,2009-02-26,7.1,4.6,10.2
900,두서,2009-02-27,6.5,4.1,10
900,두서,2009-02-28,6.4,.2,13.7
900,두서,2009-03-01,7.7,1.1,13.8
900,두서,2009-03-02,4.4,2.2,6.7
900,두서,2009-03-03,4.5,2.3,6.7
900,두서,2009-03-04,6.8,2.4,13.1
900,두서,2009-03-05,7.6,3.5,12.3
900,두서,2009-03-06,7.3,2.6,10.6
900,두서,2009-03-07,5.5,.5,11.5
900,두서,2009-03-08,8.5,1.6,16.3
900,두서,2009-03-09,8.2,3,16.3
900,두서,2009-03-10,9.6,4,15.4
900,두서,2009-03-11,7.1,1.7,14.7
900,두서,2009-03-12,7.4,-.9,14.1
900,두서,2009-03-13,8.8,4.2,17.6
900,두서,2009-03-14,3.1,-1.5,8.4
900,두서,2009-03-15,7.7,0,14.4
900,두서,2009-03-16,13.5,5.9,19.8
900,두서,2009-03-17,14.9,5.5,21.7
900,두서,2009-03-18,18.7,13.4,22
900,두서,2009-03-19,17.9,10.3,22.7
900,두서,2009-03-20,8.7,4.2,14.3
900,두서,2009-03-21,12.5,2.4,20.5
900,두서,2009-03-22,15.7,10.2,19
900,두서,2009-03-23,9.2,4.6,14
900,두서,2009-03-24,7.5,1.5,13.3
900,두서,2009-03-25,4.9,.9,10.2
900,두서,2009-03-26,8.7,1.6,15.1
900,두서,2009-03-27,6.7,2.7,13.8
900,두서,2009-03-28,7.1,3.2,14.8
900,두서,2009-03-29,5.2,1.2,8
900,두서,2009-03-30,8,2.7,12.3
900,두서,2009-03-31,10,4.9,15.4
900,두서,2009-04-01,6,2.8,11.1
900,두서,2009-04-02,9.5,1.7,17.9
900,두서,2009-04-03,12.1,4.7,19.6
900,두서,2009-04-04,13.6,11,18.2
900,두서,2009-04-05,12.1,4.8,20.6
900,두서,2009-04-06,13.2,3.2,21.5
900,두서,2009-04-07,15.1,5.5,24.9
900,두서,2009-04-08,14.4,7.6,24.2
900,두서,2009-04-09,15.6,5.5,25.8
900,두서,2009-04-10,17.5,7.5,28.7
900,두서,2009-04-11,16.2,8.5,26.1
900,두서,2009-04-12,16.8,6.4,26.4
900,두서,2009-04-13,18,10,25.2
900,두서,2009-04-14,11.9,6.2,16.5
900,두서,2009-04-15,14.3,5,22.6
900,두서,2009-04-16,9.6,6.6,13.6
900,두서,2009-04-17,12.3,4.3,21.1
900,두서,2009-04-18,17.8,6.1,30
900,두서,2009-04-19,17.5,8.8,25.6
900,두서,2009-04-20,14.3,12.5,16.5
900,두서,2009-04-21,15.9,12.3,19.7
900,두서,2009-04-22,16.6,11.2,22.5
900,두서,2009-04-23,13.3,8.2,19.1
900,두서,2009-04-24,11.8,9.6,15.1
900,두서,2009-04-25,12.9,9.6,20.5
900,두서,2009-04-26,10.9,8.8,16.2
900,두서,2009-04-27,11.8,6.8,18.9
900,두서,2009-04-28,13.1,4.9,22.8
900,두서,2009-04-29,14.8,5.1,24.4
900,두서,2009-04-30,16.7,7,25.5
900,두서,2009-05-01,17.6,8.7,26.3
900,두서,2009-05-02,18.1,13.6,22.8
900,두서,2009-05-03,16.8,12.2,23.5
900,두서,2009-05-04,18.5,10.1,28.7
900,두서,2009-05-05,18.6,10.4,27.4
900,두서,2009-05-06,18.4,9,27.8
900,두서,2009-05-07,18.1,9.2,28.7
900,두서,2009-05-08,21.1,11.9,30.1
900,두서,2009-05-09,23.2,12,33.6
900,두서,2009-05-10,22.5,14.8,31
900,두서,2009-05-11,20.2,11.2,30.2
900,두서,2009-05-12,20,18,23.2
900,두서,2009-05-13,20.3,16.6,24.3
900,두서,2009-05-14,20.1,12.6,25.2
900,두서,2009-05-15,17.1,12.5,22.9
900,두서,2009-05-16,15.3,13.1,19
900,두서,2009-05-17,20.2,14.5,24.7
900,두서,2009-05-18,20.2,11,28.7
900,두서,2009-05-19,22.2,12.7,32
900,두서,2009-05-20,22.9,13.4,30.6
900,두서,2009-05-21,16.3,14.2,24.2
900,두서,2009-05-22,20.5,16.1,26.5
900,두서,2009-05-23,18.8,16.4,22.4
900,두서,2009-05-24,18,13.4,22.6
900,두서,2009-05-25,20.1,11.3,29.2
900,두서,2009-05-26,21.1,13.9,28.1
900,두서,2009-05-27,20.2,15.9,25
900,두서,2009-05-28,19.6,15.8,24.9
900,두서,2009-05-29,17.7,15.2,22.2
900,두서,2009-05-30,16.9,13.2,22.9
900,두서,2009-05-31,19.9,10.4,27.7
900,두서,2009-06-01,21.3,11.9,30.8
900,두서,2009-06-02,22.7,17.6,27.2
900,두서,2009-06-03,19.6,17.5,22.3
900,두서,2009-06-04,20,15.7,26.7
900,두서,2009-06-05,19.6,16,24.7
900,두서,2009-06-06,18.4,17.3,21.7
900,두서,2009-06-07,18,16.1,20.6
900,두서,2009-06-08,18.8,14,23.5
900,두서,2009-06-09,19.8,15.8,26.2
900,두서,2009-06-10,22.2,17.4,28
900,두서,2009-06-11,24.6,20.1,30.9
900,두서,2009-06-12,23.8,20.2,28.7
900,두서,2009-06-13,22.2,15.5,30.1
900,두서,2009-06-14,19.7,17,25.1
900,두서,2009-06-15,19.9,16.2,26.4
900,두서,2009-06-16,21.1,15,30.9
900,두서,2009-06-17,20.8,17.8,26.3
900,두서,2009-06-18,23.4,16.7,30.5
900,두서,2009-06-19,24.1,16.6,32.4
900,두서,2009-06-20,23.8,19.7,28.4
900,두서,2009-06-21,25.7,22.1,30.6
900,두서,2009-06-22,20.4,17.8,24.4
900,두서,2009-06-23,24.1,16.4,32
900,두서,2009-06-24,27.3,22.5,34.7
900,두서,2009-06-25,26.9,18.6,35.1
900,두서,2009-06-26,25.8,17.5,34
900,두서,2009-06-27,24.9,18,32.7
900,두서,2009-06-28,26.2,20.1,31.5
900,두서,2009-06-29,24.1,22.5,27.6
900,두서,2009-06-30,21.3,17.9,27.9
900,두서,2009-07-01,22.5,17.8,28.1
900,두서,2009-07-02,22.6,18.6,30.7
900,두서,2009-07-03,21.1,16.9,26.7
900,두서,2009-07-04,21.3,18.4,27.1
900,두서,2009-07-05,23.3,19.3,27.8
900,두서,2009-07-06,24.1,17.9,31.2
900,두서,2009-07-07,20.2,16.7,23.1
900,두서,2009-07-08,24.5,20.9,28.6
900,두서,2009-07-09,27.3,24,28.9
900,두서,2009-07-10,25.9,20.9,31.1
900,두서,2009-07-11,23.4,18.7,29.8
900,두서,2009-07-12,25.4,18.7,29
900,두서,2009-07-13,27.1,25.6,29.9
900,두서,2009-07-14,27.2,25.3,30.9
900,두서,2009-07-15,21.9,19.7,27.4
900,두서,2009-07-16,24,21.9,29.1
900,두서,2009-07-17,27.5,24.2,31.7
900,두서,2009-07-18,29.8,27.5,32
900,두서,2009-07-19,25.7,22.9,29.8
900,두서,2009-07-20,24.7,21.6,28.4
900,두서,2009-07-21,27,23.7,32.3
900,두서,2009-07-22,24.5,21.1,29.7
900,두서,2009-07-23,23.1,20.4,27.9
900,두서,2009-07-24,20.9,19.6,21.9
900,두서,2009-07-25,21.7,19.9,23.6
900,두서,2009-07-26,21.3,19.3,24.2
900,두서,2009-07-27,21.7,18.3,25.3
900,두서,2009-07-28,21.2,18.2,24.8
900,두서,2009-07-29,22.3,19.9,26.2
900,두서,2009-07-30,23,19.2,28
900,두서,2009-07-31,22.3,20.1,26
900,두서,2009-08-01,22.3,18.6,27.4
900,두서,2009-08-02,22.3,17.6,29
900,두서,2009-08-03,21.7,18.1,25.4
900,두서,2009-08-04,22.7,19,27.5
900,두서,2009-08-05,23.7,20.5,28.1
900,두서,2009-08-06,22.4,21.2,23.7
900,두서,2009-08-07,22.6,21.4,24.2
900,두서,2009-08-08,24.1,22.1,28.1
900,두서,2009-08-09,23.4,22.6,24.8
900,두서,2009-08-10,24.3,23,26.6
900,두서,2009-08-11,23.5,22.7,24.4
900,두서,2009-08-12,26.3,22.9,31.1
900,두서,2009-08-13,24.7,22.4,30.5
900,두서,2009-08-14,26.5,21.7,33.6
900,두서,2009-08-15,26,20.3,32.1
900,두서,2009-08-16,23.9,21.4,25.8
900,두서,2009-08-17,24.1,22.5,26.1
900,두서,2009-08-18,26.5,22,33.3
900,두서,2009-08-19,27.3,21.4,34.7
900,두서,2009-08-20,28.2,23.7,33.3
900,두서,2009-08-21,27.9,21.2,34.3
900,두서,2009-08-22,27.4,20.1,34.7
900,두서,2009-08-23,26.2,20,32.9
900,두서,2009-08-24,22.6,17.5,28.9
900,두서,2009-08-25,22.7,18.8,29.6
900,두서,2009-08-26,24.3,17.4,32.4
900,두서,2009-08-27,25.3,20.8,29.6
900,두서,2009-08-28,27.8,23.9,35.3
900,두서,2009-08-29,22.8,18.9,28.1
900,두서,2009-08-30,21.2,19.5,23
900,두서,2009-08-31,21.7,18.9,24.9
900,두서,2009-09-01,21,16.7,26.5
900,두서,2009-09-02,21.4,16.6,27.2
900,두서,2009-09-03,22,16.8,26.9
900,두서,2009-09-04,21.7,20,24.4
900,두서,2009-09-05,22.8,18.2,29.5
900,두서,2009-09-06,23.9,16.6,32.4
900,두서,2009-09-07,24.7,19.5,30.5
900,두서,2009-09-08,21.7,19.5,24.5
900,두서,2009-09-09,22.3,18.5,29.3
900,두서,2009-09-10,22.5,15.4,31.2
900,두서,2009-09-11,22.9,18.1,30.2
900,두서,2009-09-12,22,17.4,29
900,두서,2009-09-13,21,14.4,28.5
900,두서,2009-09-14,20,15.7,25
900,두서,2009-09-15,21.3,14.7,30
900,두서,2009-09-16,21.1,16.2,29
900,두서,2009-09-17,20.9,15.4,28.7
900,두서,2009-09-18,22,14.6,29.5
900,두서,2009-09-19,20.4,16.6,24.6
900,두서,2009-09-20,19.5,14.6,26
900,두서,2009-09-21,19.5,16.5,24.7
900,두서,2009-09-22,21.1,15,28.2
900,두서,2009-09-23,20.7,19,25.8
900,두서,2009-09-24,22.4,16.5,30.7
900,두서,2009-09-25,21.8,17.9,26.6
900,두서,2009-09-26,21.3,16.7,26.2
900,두서,2009-09-27,20.1,18.3,22.8
900,두서,2009-09-28,20,18.8,21.6
900,두서,2009-09-29,20.3,18.2,24.1
900,두서,2009-09-30,19.4,15.3,24
900,두서,2009-10-01,21.6,14.5,28.9
900,두서,2009-10-02,20.8,17.3,26.7
900,두서,2009-10-03,18.3,12,26
900,두서,2009-10-04,18,11,27.2
900,두서,2009-10-05,16.9,10.6,25.6
900,두서,2009-10-06,16.7,9.9,22.6
900,두서,2009-10-07,18.6,14.6,21.8
900,두서,2009-10-08,17.8,15.5,21.3
900,두서,2009-10-09,16.1,10.4,23.2
900,두서,2009-10-10,15.5,8.9,24.5
900,두서,2009-10-11,16.1,8.5,25
900,두서,2009-10-12,16.4,10.2,24.2
900,두서,2009-10-13,17.4,12.2,24.6
900,두서,2009-10-14,15.2,11,18.8
900,두서,2009-10-15,15.2,8.1,24.4
900,두서,2009-10-16,14.9,6.8,24.8
900,두서,2009-10-17,17.5,11.7,22
900,두서,2009-10-18,16.3,12.2,22.1
900,두서,2009-10-19,17.6,11,23.6
900,두서,2009-10-20,13.7,8.1,19.9
900,두서,2009-10-21,14,5.9,24.6
900,두서,2009-10-22,13.8,5.9,24
900,두서,2009-10-23,14.6,6.2,26.2
900,두서,2009-10-24,15.8,10.5,21.7
900,두서,2009-10-25,16.1,10.7,20.7
900,두서,2009-10-26,17,10.9,24
900,두서,2009-10-27,15.8,8.9,23.2
900,두서,2009-10-28,15.7,7.6,24.9
900,두서,2009-10-29,18,12.6,25.9
900,두서,2009-10-30,16.7,12,24.9
900,두서,2009-10-31,20.1,11.8,26.1
900,두서,2009-11-01,15.5,8.6,22.7
900,두서,2009-11-02,7,2,10.6
900,두서,2009-11-03,6,1.1,14.5
900,두서,2009-11-04,9.9,1.4,17.2
900,두서,2009-11-05,13.9,8.3,21.1
900,두서,2009-11-06,14.6,7,21.9
900,두서,2009-11-07,18.3,11.7,24.5
900,두서,2009-11-08,18.7,16.1,22
900,두서,2009-11-09,16.7,13.4,19.5
900,두서,2009-11-10,13.8,12.4,15.6
900,두서,2009-11-11,9.8,7.8,12.5
900,두서,2009-11-12,9.8,8.7,10.9
900,두서,2009-11-13,11.6,9.6,12.8
900,두서,2009-11-14,10.6,5.4,15.7
900,두서,2009-11-15,4.9,2.5,8.3
900,두서,2009-11-16,3.2,1.4,6.8
900,두서,2009-11-17,2.6,-.2,5.8
900,두서,2009-11-18,2.6,-1.4,8.2
900,두서,2009-11-19,4.2,-.5,9.8
900,두서,2009-11-20,4.3,-1.8,11
900,두서,2009-11-21,3.5,-1.7,9.7
900,두서,2009-11-22,1.4,-4.8,10.4
900,두서,2009-11-23,4.5,-3.5,14.5
900,두서,2009-11-24,5.5,-1.4,14.8
900,두서,2009-11-25,6.3,-1.7,17.4
900,두서,2009-11-26,8.2,1.3,17.4
900,두서,2009-11-27,9.8,4.4,16.4
900,두서,2009-11-28,7.9,1.6,13.1
900,두서,2009-11-29,8.1,7.3,9.1
900,두서,2009-11-30,7.1,5.4,9.4
900,두서,2009-12-01,5.4,.7,11
900,두서,2009-12-02,4.9,-1.5,13.7
900,두서,2009-12-03,6.5,1.1,11.9
900,두서,2009-12-04,5.5,-1.2,13.6
900,두서,2009-12-05,5.8,.4,11.6
900,두서,2009-12-06,1.5,-.6,4.9
900,두서,2009-12-07,.7,-4.3,8.5
900,두서,2009-12-08,4.2,-3.9,13.4
900,두서,2009-12-09,5.9,0,10
900,두서,2009-12-10,9.2,6.6,10.7
900,두서,2009-12-11,11.1,8.4,15.1
900,두서,2009-12-12,9.5,5,13.8
900,두서,2009-12-13,5.9,2,11.9
900,두서,2009-12-14,5.1,2.6,8.4
900,두서,2009-12-15,1.4,-.7,2.9
900,두서,2009-12-16,-2.7,-5.4,0
900,두서,2009-12-17,-2.1,-4.4,1.5
900,두서,2009-12-18,-3,-5.7,.4
900,두서,2009-12-19,-1.6,-4.8,2
900,두서,2009-12-20,.4,-1.8,3.9
900,두서,2009-12-21,-1.6,-5.3,4.5
900,두서,2009-12-22,.8,-7.1,9.8
900,두서,2009-12-23,4.7,-.8,12.7
900,두서,2009-12-24,4.2,-1.9,11.8
900,두서,2009-12-25,6.6,1.4,13.3
900,두서,2009-12-26,-.1,-5.2,5.4
900,두서,2009-12-27,-.7,-7.6,9.2
900,두서,2009-12-28,-2.2,-6,2.2
900,두서,2009-12-29,-1.3,-9.8,5.8
900,두서,2009-12-30,3.4,-2.9,8.9
900,두서,2009-12-31,-4.6,-7,-1.8
900,두서,2010-01-01,-3.1,-7.3,2.3
900,두서,2010-01-02,2.1,-5.5,9
900,두서,2010-01-03,-1.1,-4.1,3.4
900,두서,2010-01-04,.3,-4.2,8.3
900,두서,2010-01-05,-3,-6.3,-.2
900,두서,2010-01-06,-5,-7.9,-1
900,두서,2010-01-07,-4.1,-7.5,.8
900,두서,2010-01-08,-2.8,-10.6,3.8
900,두서,2010-01-09,-.1,-5.8,6.5
900,두서,2010-01-10,.6,-2,4.9
900,두서,2010-01-11,.7,-3,5.1
900,두서,2010-01-12,-3.3,-6,-.1
900,두서,2010-01-13,-5.9,-8.5,-2.7
900,두서,2010-01-14,-4.3,-7.7,1.4
900,두서,2010-01-15,-1.3,-8.2,6.1
900,두서,2010-01-16,-1.9,-9.6,6.6
900,두서,2010-01-17,-2.1,-9.6,8.4
900,두서,2010-01-18,.7,-7,12
900,두서,2010-01-19,5.5,-6,13.7
900,두서,2010-01-20,13.2,9.6,17.3
900,두서,2010-01-21,6.4,-.9,12.1
900,두서,2010-01-22,-.9,-4,2.7
900,두서,2010-01-23,-.9,-5.2,3.3
900,두서,2010-01-24,1.5,-3.9,8
900,두서,2010-01-25,3.4,-.7,7.8
900,두서,2010-01-26,.3,-5.5,7.6
900,두서,2010-01-27,3.7,-6.8,12.5
900,두서,2010-01-28,6.8,3.6,11.3
900,두서,2010-01-29,3.2,.1,6.9
900,두서,2010-01-30,3.7,-3.7,9.6
900,두서,2010-01-31,4.1,-.2,11.7
900,두서,2010-02-01,3.6,-.1,7.3
900,두서,2010-02-02,0,-3.1,2.5
900,두서,2010-02-03,-3,-6.4,1.4
900,두서,2010-02-04,-1.5,-5.8,3.5
900,두서,2010-02-05,1.1,-1.6,5.8
900,두서,2010-02-06,-.9,-5.1,5.7
900,두서,2010-02-07,2.1,-8,9.6
900,두서,2010-02-08,6.4,2.7,13.7
900,두서,2010-02-09,5.6,2.5,7.6
900,두서,2010-02-10,6.1,5,7.5
900,두서,2010-02-11,2.7,1,5.5
900,두서,2010-02-12,1.1,-.1,2.5
900,두서,2010-02-13,.3,-.8,3.1
900,두서,2010-02-14,-1,-5.6,2.9
900,두서,2010-02-15,2.1,-2.2,7.2
900,두서,2010-02-16,1.2,-1.9,5
900,두서,2010-02-17,.2,-3.8,6
900,두서,2010-02-18,.9,-3.1,4.5
900,두서,2010-02-19,.7,-4.5,6.8
900,두서,2010-02-20,2,-5.3,10.6
900,두서,2010-02-21,3.5,-4.1,11.4
900,두서,2010-02-22,8.7,1.6,16.7
900,두서,2010-02-23,7.2,-.5,17
900,두서,2010-02-24,11.1,-1.2,19.8
900,두서,2010-02-25,15.6,14.5,17.3
900,두서,2010-02-26,7.7,4.3,14.7
900,두서,2010-02-27,5.6,4.8,6.6
900,두서,2010-02-28,8.6,1.8,15.9
900,두서,2010-03-01,5.7,3.8,8.3
900,두서,2010-03-02,5.8,3.5,8
900,두서,2010-03-03,5.3,-.2,9.2
900,두서,2010-03-04,6.1,4.3,8
900,두서,2010-03-05,7.1,5.5,9
900,두서,2010-03-06,5.8,2.8,8.2
900,두서,2010-03-07,3.4,1.9,5.8
900,두서,2010-03-08,3.2,2.4,4.7
900,두서,2010-03-09,2.2,.5,4.7
900,두서,2010-03-10,-.3,-2.7,2.8
900,두서,2010-03-11,3.3,-4.4,9.1
900,두서,2010-03-12,11.1,5.5,14.4
900,두서,2010-03-13,9.8,4.7,16.1
900,두서,2010-03-14,7.4,1.4,11.3
900,두서,2010-03-15,11.9,7.1,19.4
900,두서,2010-03-16,5,1.6,9.4
900,두서,2010-03-17,3.7,-1.9,9.6
900,두서,2010-03-18,3.3,-.1,7
900,두서,2010-03-19,7.9,-4.3,15.6
900,두서,2010-03-20,17.2,10.4,22.7
900,두서,2010-03-21,6.6,3.5,10.5
900,두서,2010-03-22,6.8,1.8,11.7
900,두서,2010-03-23,6.8,3.4,10
900,두서,2010-03-24,7.6,6,10
900,두서,2010-03-25,4.6,1,7.8
900,두서,2010-03-26,3.6,-1.4,8.9
900,두서,2010-03-27,5.9,-2.5,12.4
900,두서,2010-03-28,6.7,1.4,15
900,두서,2010-03-29,5.1,-1.9,13
900,두서,2010-03-30,7.1,1.8,11.5
900,두서,2010-03-31,8.4,5,12.4
900,두서,2010-04-01,11.4,9,14.1
900,두서,2010-04-02,9.2,4.5,13.9
900,두서,2010-04-03,7.1,1.6,14.1
900,두서,2010-04-04,8.2,-1.2,17
900,두서,2010-04-05,12.1,5,20.4
900,두서,2010-04-06,12.9,7.1,21
900,두서,2010-04-07,6.5,2.2,10.1
900,두서,2010-04-08,7.5,-1,15.3
900,두서,2010-04-09,10.1,3.7,18.7
900,두서,2010-04-10,13.5,4.4,20.9
900,두서,2010-04-11,10.8,9.3,13.7
900,두서,2010-04-12,9.2,8.4,10.6
900,두서,2010-04-13,9.4,3,14
900,두서,2010-04-14,4.8,.9,11.7
900,두서,2010-04-15,4.9,.9,9.7
900,두서,2010-04-16,6.7,-1.2,13.6
900,두서,2010-04-17,10.2,.4,19.2
900,두서,2010-04-18,10.2,3,16
900,두서,2010-04-19,13.3,8.6,18.1
900,두서,2010-04-20,14.8,10.8,21.8
900,두서,2010-04-21,11,8,15.4
900,두서,2010-04-22,8.5,6.6,10.7
900,두서,2010-04-23,8.6,6.8,13.5
900,두서,2010-04-24,9.8,2.8,17.9
900,두서,2010-04-25,12.4,3.5,21
900,두서,2010-04-26,11.6,7.1,16.5
900,두서,2010-04-27,13.3,7.5,18.6
900,두서,2010-04-28,7.9,4.9,12
900,두서,2010-04-29,11.2,6.6,15.9
900,두서,2010-04-30,13.4,9.3,17.9
900,두서,2010-05-01,13.7,4.7,21.1
900,두서,2010-05-02,17,7.5,25.3
900,두서,2010-05-03,21.5,15,28.1
900,두서,2010-05-04,22,16.5,29.7
900,두서,2010-05-05,20.2,13.2,26
900,두서,2010-05-06,20.7,16.4,25.3
900,두서,2010-05-07,19.8,13.8,26.7
900,두서,2010-05-08,19.2,10.3,27.3
900,두서,2010-05-09,18.4,12.5,25.1
900,두서,2010-05-10,16,13.1,20.5
900,두서,2010-05-11,12.8,10.3,18.6
900,두서,2010-05-12,13.8,9.4,20.4
900,두서,2010-05-13,13.9,9.4,19
900,두서,2010-05-14,14,7.2,21.3
900,두서,2010-05-15,15,6.9,23.4
900,두서,2010-05-16,18.8,10.3,28.2
900,두서,2010-05-17,19.8,10.8,26.1
900,두서,2010-05-18,18.4,16.4,20.5
900,두서,2010-05-19,20.8,15.5,27.3
900,두서,2010-05-20,22.1,14.2,31.1
900,두서,2010-05-21,22.7,14.3,30.1
900,두서,2010-05-22,16.1,13.8,20.7
900,두서,2010-05-23,16.2,14.3,17.5
900,두서,2010-05-24,17.3,14.4,21.5
900,두서,2010-05-25,15.3,12.7,19.1
900,두서,2010-05-26,15,10.7,20.5
900,두서,2010-05-27,14.5,10.2,20.1
900,두서,2010-05-28,13.9,8.4,18.8
900,두서,2010-05-29,15.1,10.8,21.4
900,두서,2010-05-30,14.4,9.6,20.4
900,두서,2010-05-31,14,10.6,17.4
900,두서,2010-06-01,14.8,9.6,19.3
900,두서,2010-06-02,17.8,9.5,25.3
900,두서,2010-06-03,20,11.7,28.3
900,두서,2010-06-04,21.3,13.3,28.9
900,두서,2010-06-05,22.4,14.7,30.7
900,두서,2010-06-06,21.2,14.9,28.6
900,두서,2010-06-07,20.1,13.2,26.4
900,두서,2010-06-08,20,15.6,25.4
900,두서,2010-06-09,21,12.9,28.6
900,두서,2010-06-10,20.9,13,28.7
900,두서,2010-06-11,21.1,13.1,28.2
900,두서,2010-06-12,21.1,16.5,24.7
900,두서,2010-06-13,21.2,18.8,24.6
900,두서,2010-06-14,22.1,15.5,29.1
900,두서,2010-06-15,22.2,18.9,27.4
900,두서,2010-06-16,24.8,17.2,33.3
900,두서,2010-06-17,26.1,19.9,34
900,두서,2010-06-18,21.4,19.4,23.7
900,두서,2010-06-19,23.4,19.3,29.4
900,두서,2010-06-20,24.6,21,29.9
900,두서,2010-06-21,24.6,19.7,30
900,두서,2010-06-22,25.7,18.9,33.1
900,두서,2010-06-23,21.4,16.8,25.7
900,두서,2010-06-24,22.3,15.1,29.7
900,두서,2010-06-25,20.9,17.5,25
900,두서,2010-06-26,20.8,19.1,22.5
900,두서,2010-06-27,23.2,20.3,27.1
900,두서,2010-06-28,22.4,20.3,25.8
900,두서,2010-06-29,24.2,19,32.2
900,두서,2010-06-30,24.6,20,31.1
900,두서,2010-07-01,24.5,21.7,28.9
900,두서,2010-07-02,24.1,21.9,27.7
900,두서,2010-07-03,24.7,21.6,31.4
900,두서,2010-07-04,22.7,21.5,24.5
900,두서,2010-07-05,25.1,21.5,31.4
900,두서,2010-07-06,26.8,21.4,32.9
900,두서,2010-07-07,24.7,20.7,32.6
900,두서,2010-07-08,22.8,20.6,26.9
900,두서,2010-07-09,23.4,19.4,30.6
900,두서,2010-07-10,23.8,20.3,28.7
900,두서,2010-07-11,20.6,19.4,22
900,두서,2010-07-12,20.7,19.6,22.4
900,두서,2010-07-13,20.2,19.3,21.9
900,두서,2010-07-14,21.5,19.1,25.4
900,두서,2010-07-15,22.8,17.7,28
900,두서,2010-07-16,23.1,20.6,24.4
900,두서,2010-07-17,25.1,23.7,28.4
900,두서,2010-07-18,26.1,22.8,31.3
900,두서,2010-07-19,27.7,22.8,32.6
900,두서,2010-07-20,27.1,22.9,32.2
900,두서,2010-07-21,27,21.8,31.7
900,두서,2010-07-22,28.8,24.5,33.4
900,두서,2010-07-23,28.1,22.8,34
900,두서,2010-07-24,26.8,22.2,33.1
900,두서,2010-07-25,26.8,21.7,32.4
900,두서,2010-07-26,25.8,21.8,32.3
900,두서,2010-07-27,27,22.3,32.9
900,두서,2010-07-28,24,23,25.8
900,두서,2010-07-29,25.8,22,31
900,두서,2010-07-30,28.3,23.4,33.5
900,두서,2010-07-31,28.8,24.3,33.1
900,두서,2010-08-01,29.8,26.3,35.2
900,두서,2010-08-02,27.6,24,34.9
900,두서,2010-08-03,25.1,22.2,28.7
900,두서,2010-08-04,27.6,23.5,33.3
900,두서,2010-08-05,29,24.9,33.8
900,두서,2010-08-06,28.9,24.4,32.9
900,두서,2010-08-07,27,22.7,33.7
900,두서,2010-08-08,25.4,22.8,32.2
900,두서,2010-08-09,26.7,22,32.1
900,두서,2010-08-10,26.6,24.3,31.2
900,두서,2010-08-11,26.1,24.7,29.4
900,두서,2010-08-12,28.4,23.4,34.2
900,두서,2010-08-13,27.2,24.3,31.5
900,두서,2010-08-14,26.5,24.7,28
900,두서,2010-08-15,26.8,25.5,29.9
900,두서,2010-08-16,28,25.6,31.5
900,두서,2010-08-17,25.9,23,29.5
900,두서,2010-08-18,26.7,23.5,31
900,두서,2010-08-19,27.1,23.8,32.8
900,두서,2010-08-20,28,21.3,35.2
900,두서,2010-08-21,28.8,23.3,35.8
900,두서,2010-08-22,29.2,23.6,35.6
900,두서,2010-08-23,28.9,22.7,35.2
900,두서,2010-08-24,28.4,23.4,34.6
900,두서,2010-08-25,24.2,21.9,31.8
900,두서,2010-08-26,26.7,22.1,32.5
900,두서,2010-08-27,26.2,23,31.1
900,두서,2010-08-28,26,23.9,27.6
900,두서,2010-08-29,26.5,22.6,31.2
900,두서,2010-08-30,26.9,23.4,33.5
900,두서,2010-08-31,25.4,22.5,30.9
900,두서,2010-09-01,26.4,21.8,31.3
