지점,지점명,일시,평균기온(°C),최저기온(°C),최고기온(°C)
917,사천,2005-09-14,24.9,22.4,29.7
917,사천,2005-09-15,22.2,19.1,28.3
917,사천,2005-09-16,21.8,16.5,27.3
917,사천,2005-09-17,25.9,20.5,30.6
917,사천,2005-09-18,26.4,24.3,29.4
917,사천,2005-09-19,25.5,22.5,30.2
917,사천,2005-09-20,23.6,19.1,29.7
917,사천,2005-09-21,19.3,18.4,22.7
917,사천,2005-09-22,22.3,19.4,27.8
917,사천,2005-09-23,20.6,19.4,22.3
917,사천,2005-09-24,21.7,17.8,27
917,사천,2005-09-25,20.4,16.6,26
917,사천,2005-09-26,20.5,15.8,26.4
917,사천,2005-09-27,19.1,15.4,23.3
917,사천,2005-09-28,20.2,16.6,25.4
917,사천,2005-09-29,20.6,15.4,26.7
917,사천,2005-09-30,21.3,17.4,24.7
917,사천,2005-10-01,25.7,22.5,28.4
917,사천,2005-10-02,23.7,19.6,28.5
917,사천,2005-10-03,21.3,17.4,27.1
917,사천,2005-10-04,16.1,13.5,20.5
917,사천,2005-10-05,15.5,12.3,20
917,사천,2005-10-06,17.1,9.8,24.7
917,사천,2005-10-07,17.5,15.8,19.3
917,사천,2005-10-08,19.5,14.2,25.5
917,사천,2005-10-09,18.2,13.8,24.1
917,사천,2005-10-10,18.5,13.6,24.2
917,사천,2005-10-11,18.3,13,23.3
917,사천,2005-10-12,19.1,15.4,25.4
917,사천,2005-10-13,19.8,14.4,26.7
917,사천,2005-10-14,19.9,15.5,24.2
917,사천,2005-10-15,16.3,10.8,23.9
917,사천,2005-10-16,13.8,7.6,22.5
917,사천,2005-10-17,14.4,7.1,24
917,사천,2005-10-18,16.1,8.2,25.2
917,사천,2005-10-19,15.9,10.7,22.1
917,사천,2005-10-20,15.9,10.5,24.1
917,사천,2005-10-21,14.4,10.8,19.3
917,사천,2005-10-22,11.5,5.1,17.2
917,사천,2005-10-23,9.8,1.8,18
917,사천,2005-10-24,11.6,3.4,21
917,사천,2005-10-25,12.2,6.9,19.8
917,사천,2005-10-26,15.8,9.4,23.4
917,사천,2005-10-27,15.4,9.1,24.2
917,사천,2005-10-28,14.5,10.5,20.4
917,사천,2005-10-30,10.2,3.6,16.9
917,사천,2005-10-31,9.9,2.5,19.1
917,사천,2005-11-01,10.6,2.5,18.7
917,사천,2005-11-02,11.8,5.1,19.1
917,사천,2005-11-03,15,9.6,22.8
917,사천,2005-11-04,16.2,9.1,24.5
917,사천,2005-11-05,17,13.8,20.7
917,사천,2005-11-06,18.2,13.6,24.5
917,사천,2005-11-07,13.3,6.7,18.5
917,사천,2005-11-08,13.2,8.5,18.4
917,사천,2005-11-09,9.4,3.8,16.3
917,사천,2005-11-10,12.2,4.1,20.6
917,사천,2005-11-11,13.2,11.9,14.5
917,사천,2005-11-12,11.2,5,19.1
917,사천,2005-11-13,10.4,3.8,18.4
917,사천,2005-11-14,11.9,7.6,16.7
917,사천,2005-11-15,7.7,4.2,13.5
917,사천,2005-11-16,5.8,-1.3,12.5
917,사천,2005-11-17,5.7,-2.1,12.6
917,사천,2005-11-18,7.2,.6,12.3
917,사천,2005-11-19,5,-2.1,12.8
917,사천,2005-11-20,4.7,-1.6,14
917,사천,2005-11-21,5.6,-3,14.3
917,사천,2005-11-22,5.7,-1.4,14.1
917,사천,2005-11-23,7.1,-2,12.1
917,사천,2005-11-24,8.3,2,16.7
917,사천,2005-11-25,7.5,-.5,15.5
917,사천,2005-11-26,9.1,.8,15.3
917,사천,2005-11-27,9.5,3.8,16.2
917,사천,2005-11-28,9.2,1.6,15.9
917,사천,2005-11-29,7.3,2.3,12
917,사천,2005-11-30,6,0,13.8
917,사천,2005-12-01,7.6,-.5,14.4
917,사천,2005-12-02,7.3,1.9,12.8
917,사천,2005-12-03,4.4,1,9
917,사천,2005-12-04,1.6,-3.2,6.3
917,사천,2005-12-05,-.8,-6.6,4.8
917,사천,2005-12-06,1.8,-4.6,8.6
917,사천,2005-12-07,1,-5,7.3
917,사천,2005-12-08,-.2,-5.6,7.5
917,사천,2005-12-09,.2,-6.2,8.9
917,사천,2005-12-10,1.3,-5,9.1
917,사천,2005-12-11,-.6,-3,3.6
917,사천,2005-12-12,-1.2,-6.5,3.8
917,사천,2005-12-13,-2.9,-9.3,3.8
917,사천,2005-12-14,-1.8,-9,5.9
917,사천,2005-12-15,-2,-8.3,3.6
917,사천,2005-12-16,.7,-4.8,5.2
917,사천,2005-12-17,-3.1,-8.9,3
917,사천,2005-12-18,-4,-13.1,2.6
917,사천,2005-12-19,-.6,-7.5,6.5
917,사천,2005-12-20,.1,-7.5,7.1
917,사천,2005-12-21,-1.9,-5.8,3.5
917,사천,2005-12-22,-1.7,-6.6,4.1
917,사천,2005-12-23,3.6,-.8,8.8
917,사천,2005-12-24,-.8,-4.6,4.3
917,사천,2005-12-25,.6,-8,10
917,사천,2005-12-26,-.9,-5.4,4.9
917,사천,2005-12-27,-1.8,-9,3.9
917,사천,2005-12-28,-2.5,-9.1,5.3
917,사천,2005-12-29,-.8,-7.1,5.9
917,사천,2005-12-30,1,-6.9,8.5
917,사천,2005-12-31,3.2,-1.6,7.5
917,사천,2006-01-01,2.4,-4.1,7.8
917,사천,2006-01-02,2.4,-3.4,10
917,사천,2006-01-03,2.5,-1.5,6.9
917,사천,2006-01-04,.5,-1.5,2.8
917,사천,2006-01-05,-2.1,-5.6,2.8
917,사천,2006-01-06,-2.4,-4.9,2.3
917,사천,2006-01-07,-2.1,-6.6,3.4
917,사천,2006-01-08,-2,-10.1,4.8
917,사천,2006-01-09,-.5,-8,7.7
917,사천,2006-01-10,.4,-6.7,9.3
917,사천,2006-01-11,.2,-6.4,10.2
917,사천,2006-01-12,3,-5,10.2
917,사천,2006-01-13,6.6,4.6,9.5
917,사천,2006-01-14,7.4,4.5,8.7
917,사천,2006-01-15,3.8,1,6.4
917,사천,2006-01-16,2.6,-.5,5.3
917,사천,2006-01-17,5.2,-.3,10
917,사천,2006-01-18,6.2,2.6,11.1
917,사천,2006-01-19,4.7,2.8,7.8
917,사천,2006-01-20,3.4,-.1,8.5
917,사천,2006-01-21,3.1,-1.8,10.2
917,사천,2006-01-22,1.8,-4.4,7.7
917,사천,2006-01-23,-.9,-5.8,6.9
917,사천,2006-01-24,.6,-5.5,8.2
917,사천,2006-01-25,2,-4.1,8.7
917,사천,2006-01-26,1.2,-4.7,8.6
917,사천,2006-01-27,1,-6.2,9.9
917,사천,2006-01-28,1.9,-4.6,9.8
917,사천,2006-01-29,4.7,-2.4,11.3
917,사천,2006-01-30,6.5,1.1,10.7
917,사천,2006-01-31,6.6,5.5,7.7
917,사천,2006-02-01,4.9,-1.2,9.5
917,사천,2006-02-02,2,-2.4,7.6
917,사천,2006-02-03,-2.8,-7,.8
917,사천,2006-02-04,-3.9,-12.2,3.5
917,사천,2006-02-05,-1.7,-8.2,3.9
917,사천,2006-02-06,-.7,-2.9,1.7
917,사천,2006-02-07,1.5,-.3,3.8
917,사천,2006-02-08,-2.1,-6.3,.9
917,사천,2006-02-09,-2.6,-10.6,3.2
917,사천,2006-02-10,2.1,-4.2,6.1
917,사천,2006-02-11,2.6,-3.4,9.9
917,사천,2006-02-12,1.4,-2.8,7.8
917,사천,2006-02-13,4.8,-6.6,12
917,사천,2006-02-14,11,6.1,15.1
917,사천,2006-02-15,5.4,2.1,8.6
917,사천,2006-02-16,5.8,2.8,10.8
917,사천,2006-02-17,.2,-2.6,4.4
917,사천,2006-02-18,-.2,-6.3,6.4
917,사천,2006-02-19,1.7,-4.6,10.3
917,사천,2006-02-20,5,-2.9,13
917,사천,2006-02-21,7,-1.6,15.5
917,사천,2006-02-22,5.5,2.3,8.7
917,사천,2006-02-23,5,-2.6,13
917,사천,2006-02-24,7.3,1.7,14.5
917,사천,2006-02-25,5.6,.4,10.7
917,사천,2006-02-26,7.7,2.2,14.5
917,사천,2006-02-27,4.1,-1.1,10.6
917,사천,2006-02-28,3,1,6.7
917,사천,2006-03-01,2.4,-1.5,7.6
917,사천,2006-03-02,1.7,-2.2,6.5
917,사천,2006-03-03,1.3,-5.9,7.7
917,사천,2006-03-04,3.5,-5.2,10.9
917,사천,2006-03-05,10.6,1.9,15.7
917,사천,2006-03-06,12,7.3,17.9
917,사천,2006-03-07,11.2,5.4,15.1
917,사천,2006-03-08,10.4,3.8,17.4
917,사천,2006-03-09,8.7,4.8,13
917,사천,2006-03-10,10.3,2,17.9
917,사천,2006-03-11,12.1,10.3,14.6
917,사천,2006-03-12,2.2,-4.3,10.3
917,사천,2006-03-13,-.4,-5.8,4.5
917,사천,2006-03-14,3.4,-1.7,8.6
917,사천,2006-03-15,5.8,-4.4,13.7
917,사천,2006-03-16,5,1.8,9.5
917,사천,2006-03-17,8.5,-1.1,18.6
917,사천,2006-03-18,8.3,6.8,11.9
917,사천,2006-03-19,6.9,.9,12.8
917,사천,2006-03-20,5.8,-2.6,13.8
917,사천,2006-03-21,10.1,2.3,16.7
917,사천,2006-03-22,11,3.5,17.4
917,사천,2006-03-23,10.5,6.7,17.1
917,사천,2006-03-24,6.8,-1.2,14.6
917,사천,2006-03-25,9.8,-.8,17.3
917,사천,2006-03-26,13.1,7.7,19.9
917,사천,2006-03-27,10.6,3,17.4
917,사천,2006-03-28,5.7,0,10.6
917,사천,2006-03-29,5.6,-3,11.7
917,사천,2006-03-30,8.9,3.7,14.7
917,사천,2006-03-31,8,-1.4,14.8
917,사천,2006-04-01,11.6,6.3,15.5
917,사천,2006-04-02,12.8,5.9,16.2
917,사천,2006-04-03,13.5,1.7,22.4
917,사천,2006-04-04,10.8,10,12.8
917,사천,2006-04-05,12.6,9.6,19
917,사천,2006-04-06,10.8,8,14.2
917,사천,2006-04-07,12.3,4.4,17.6
917,사천,2006-04-08,15.3,7.1,22.3
917,사천,2006-04-09,12.8,7.5,18
917,사천,2006-04-10,13.4,11.1,14.8
917,사천,2006-04-11,13.7,12.1,15.3
917,사천,2006-04-12,16,10.9,22.5
917,사천,2006-04-13,10.8,8.1,14.2
917,사천,2006-04-14,10.7,4.7,17.1
917,사천,2006-04-15,9.5,5.5,15.7
917,사천,2006-04-16,10.5,2.9,17.6
917,사천,2006-04-17,11.8,3,18.2
917,사천,2006-04-18,16.1,8.8,20.7
917,사천,2006-04-19,13.7,7.3,17.4
917,사천,2006-04-20,9.5,5.7,13.4
917,사천,2006-04-21,12.5,2.5,20.5
917,사천,2006-04-22,10.3,7.4,13.5
917,사천,2006-04-23,12.1,5.3,20.8
917,사천,2006-04-24,12.1,4.2,18.8
917,사천,2006-04-25,13.3,4.1,20.2
917,사천,2006-04-26,13.1,9.4,16.7
917,사천,2006-04-27,14.3,6.6,21.4
917,사천,2006-04-28,14.6,6.2,20.5
917,사천,2006-04-29,13.8,9.8,17.8
917,사천,2006-04-30,18.6,10.9,25.9
917,사천,2006-05-01,19.1,14.5,25.3
917,사천,2006-05-02,17.2,11.1,23.1
917,사천,2006-05-03,13.7,7.9,20.1
917,사천,2006-05-04,16.4,8.2,22.6
917,사천,2006-05-05,19.8,16.6,21.7
917,사천,2006-05-06,18.6,16.3,20.1
917,사천,2006-05-07,17.1,14.5,20.9
917,사천,2006-05-08,17.5,14.4,22
917,사천,2006-05-09,17.6,13.5,22.6
917,사천,2006-05-10,17.5,14.9,22.8
917,사천,2006-05-11,16.8,10.7,22.8
917,사천,2006-05-12,15,9.7,20.6
917,사천,2006-05-13,15.3,8.8,22.4
917,사천,2006-05-14,17.2,8.8,24.4
917,사천,2006-05-15,16.8,9.4,23.4
917,사천,2006-05-16,18.4,13,23.5
917,사천,2006-05-17,17.8,14.6,22
917,사천,2006-05-18,17.6,14.2,22.7
917,사천,2006-05-19,15.2,14.3,16.8
917,사천,2006-05-20,19.7,11.8,27.5
917,사천,2006-05-21,21,15,27.6
917,사천,2006-05-22,20.8,16.3,23.8
917,사천,2006-05-23,21.2,17.4,26.1
917,사천,2006-05-24,19.4,12.2,27.7
917,사천,2006-05-25,18,13.6,25
917,사천,2006-05-26,16.8,14.1,20.2
917,사천,2006-05-27,17.4,16,19.1
917,사천,2006-05-28,19.2,16,24.2
917,사천,2006-05-29,19.3,13.7,25.4
917,사천,2006-05-30,21.3,13.9,28.2
917,사천,2006-05-31,21.2,14.4,29.1
917,사천,2006-06-01,20.9,15,28.4
917,사천,2006-06-02,22.7,16.9,28.9
917,사천,2006-06-03,20.5,15.4,27.2
917,사천,2006-06-04,19.1,16,23.3
917,사천,2006-06-05,21.9,14.7,29.9
917,사천,2006-06-06,22.7,16.7,30
917,사천,2006-06-07,20.9,18,25.4
917,사천,2006-06-08,18.1,17.3,19.9
917,사천,2006-06-09,21.3,15,26.8
917,사천,2006-06-10,21.4,16.3,24.9
917,사천,2006-06-11,22.9,20.1,27.3
917,사천,2006-06-12,22,15.2,28.7
917,사천,2006-06-13,21.5,14.7,27.8
917,사천,2006-06-14,21,15.9,24.5
917,사천,2006-06-15,23.4,17.8,28.9
917,사천,2006-06-16,21.8,15.8,29
917,사천,2006-06-17,21.2,14.7,28
917,사천,2006-06-18,23.5,17.4,30.5
917,사천,2006-06-19,24.6,18.9,30.5
917,사천,2006-06-20,24.6,17.7,31.5
917,사천,2006-06-21,25.5,20.9,28.8
917,사천,2006-06-22,22.5,20.9,24.7
917,사천,2006-06-23,22.8,20.4,28.2
917,사천,2006-06-24,22.5,19,27.3
917,사천,2006-06-25,19.6,18.1,20.7
917,사천,2006-06-26,23.5,19.8,27.4
917,사천,2006-06-27,24.5,20.6,29.1
917,사천,2006-06-28,25.8,22.7,30.7
917,사천,2006-06-29,24.8,22.9,28.4
917,사천,2006-06-30,24.6,23.5,26.7
917,사천,2006-07-01,23.9,22.4,26.2
917,사천,2006-07-02,25.1,22.3,28.8
917,사천,2006-07-03,23.2,21.5,26.9
917,사천,2006-07-04,21.8,20.8,23.7
917,사천,2006-07-05,21.6,19.1,25
917,사천,2006-07-06,20.4,18.2,22.8
917,사천,2006-07-07,23.3,19.6,27.5
917,사천,2006-07-08,23.8,21.8,26.8
917,사천,2006-07-09,24.2,21.8,28.5
917,사천,2006-07-10,24.2,22.9,26.6
917,사천,2006-07-11,24.3,22.9,28.5
917,사천,2006-07-12,27.4,24,30
917,사천,2006-07-13,28.2,25.3,32.1
917,사천,2006-07-14,28.6,24.8,32.3
917,사천,2006-07-15,28.1,27,30.2
917,사천,2006-07-16,27.5,25.9,30.3
917,사천,2006-07-17,23.4,20.9,27.4
917,사천,2006-07-18,24.9,21.1,27.7
917,사천,2006-07-19,20.9,19.2,22
917,사천,2006-07-20,19.7,18.7,20.6
917,사천,2006-07-21,22.5,19.7,27
917,사천,2006-07-22,25.2,21,30.3
917,사천,2006-07-23,22.5,20.5,26.1
917,사천,2006-07-24,22.8,20.2,25.8
917,사천,2006-07-25,24.4,21.2,30.6
917,사천,2006-07-26,22.4,21.2,24.8
917,사천,2006-07-27,26.1,20.6,30.7
917,사천,2006-07-28,28.3,24.6,32.6
917,사천,2006-07-29,29.2,25.8,33.2
917,사천,2006-07-30,29.5,25,34.2
917,사천,2006-07-31,29,24.1,33.6
917,사천,2006-08-01,28.9,25.7,32.9
917,사천,2006-08-02,28.8,24.1,33.4
917,사천,2006-08-03,29.2,24,36.8
917,사천,2006-08-04,28.9,24.5,36.7
917,사천,2006-08-05,28.8,23.9,33.9
917,사천,2006-08-06,29.3,24.2,34.7
917,사천,2006-08-07,29.7,24.1,35.8
917,사천,2006-08-08,29.8,24.4,37.1
917,사천,2006-08-09,29.5,23.4,36.3
917,사천,2006-08-10,29.7,24.8,35.4
917,사천,2006-08-11,29.9,25.6,35.1
917,사천,2006-08-12,29.6,25.8,34.6
917,사천,2006-08-13,29.9,25.2,37
917,사천,2006-08-14,29.7,26.4,34.2
917,사천,2006-08-15,30.4,25.9,36
917,사천,2006-08-16,30,26.3,36.5
917,사천,2006-08-17,30.2,25.7,35.1
917,사천,2006-08-18,27.3,24.7,29.1
917,사천,2006-08-19,21.6,19.8,25.1
917,사천,2006-08-20,25.8,21.7,30.9
917,사천,2006-08-21,27.4,24.5,32.7
917,사천,2006-08-22,27.9,24.9,33.7
917,사천,2006-08-23,27.8,25,33.1
917,사천,2006-08-24,27.7,24.4,33.6
917,사천,2006-08-25,26.6,23.8,32.6
917,사천,2006-08-26,27.7,23.6,33
917,사천,2006-08-27,24.8,22.9,28.4
917,사천,2006-08-28,28,23.5,33.7
917,사천,2006-08-29,27.4,23.2,33.1
917,사천,2006-08-30,23.4,22.2,25.9
917,사천,2006-08-31,25.5,22.3,30.3
917,사천,2006-09-01,25.1,20.6,31.4
917,사천,2006-09-02,24.9,19.7,31.1
917,사천,2006-09-03,24.6,20.4,31.5
917,사천,2006-09-04,25.4,19.5,31.5
917,사천,2006-09-05,21.2,17.2,24.8
917,사천,2006-09-06,19.5,16.1,26
917,사천,2006-09-07,22.2,16.3,28.7
917,사천,2006-09-08,22.6,18.7,26.9
917,사천,2006-09-09,23.5,20.3,28.4
917,사천,2006-09-10,19.2,16,24.2
917,사천,2006-09-11,16.9,15,19.4
917,사천,2006-09-12,19.5,16,22.1
917,사천,2006-09-13,21.1,19,24.6
917,사천,2006-09-14,21.9,18.2,26.8
917,사천,2006-09-16,19.5,16.3,22.6
917,사천,2006-09-17,18.3,17.2,19.5
917,사천,2006-09-18,19.5,16.9,23.1
917,사천,2006-09-19,21.7,16.3,30.1
917,사천,2006-09-20,20.3,14.8,26.8
917,사천,2006-09-21,21.3,15.9,26.9
917,사천,2006-09-22,21.7,17.6,27.1
917,사천,2006-09-23,20.4,15.6,26.1
917,사천,2006-09-24,19.1,12.1,25.7
917,사천,2006-09-25,19.1,12.1,26.4
917,사천,2006-09-26,20.8,15.2,26.4
917,사천,2006-09-27,20.3,15.1,27.3
917,사천,2006-09-28,19.6,15,23.8
917,사천,2006-09-29,19.6,14.9,27.6
917,사천,2006-09-30,20.9,15.9,26.9
917,사천,2006-10-01,20.7,16.4,26.3
917,사천,2006-10-02,20.9,15.2,27.2
917,사천,2006-10-03,19.9,15,27.4
917,사천,2006-10-04,20.4,13.8,27.3
917,사천,2006-10-05,20.3,16.4,25.8
917,사천,2006-10-06,20.6,14.2,27.1
917,사천,2006-10-07,18,10.7,26.8
917,사천,2006-10-08,19,12.2,26.4
917,사천,2006-10-09,20.1,15,26.1
917,사천,2006-10-10,20.7,17,26.1
917,사천,2006-10-11,21.3,17,28.6
917,사천,2006-10-12,20.1,14.8,27.6
917,사천,2006-10-13,18.6,12.4,26.3
917,사천,2006-10-14,18.6,12.3,25.9
917,사천,2006-10-15,19.5,13,29.1
917,사천,2006-10-16,19.4,13.9,25.7
917,사천,2006-10-17,19.2,15.5,25.1
917,사천,2006-10-18,18.6,13.3,26.3
917,사천,2006-10-19,19.6,13.2,26.7
917,사천,2006-10-20,20.3,14.7,28.5
917,사천,2006-10-21,19.1,13.3,25
917,사천,2006-10-22,16.9,14,19.9
917,사천,2006-10-23,17.8,13.7,22.4
917,사천,2006-10-24,16,11.8,21.3
917,사천,2006-10-25,16.2,9.1,23.2
917,사천,2006-10-26,16.3,12.7,21.8
917,사천,2006-10-27,16.6,12.9,22.7
917,사천,2006-10-28,14.7,8.6,22.8
917,사천,2006-10-29,15.3,8.3,23.4
917,사천,2006-10-30,15.8,11.3,24.1
917,사천,2006-10-31,15.4,8.9,23.3
917,사천,2006-11-01,14.6,9.1,21.4
917,사천,2006-11-02,13.7,8.1,22.2
917,사천,2006-11-03,13.5,5.4,22.1
917,사천,2006-11-04,14.8,9.4,20.5
917,사천,2006-11-05,17.4,11.3,23
917,사천,2006-11-06,11,6.8,16.1
917,사천,2006-11-07,7.7,2.6,13.3
917,사천,2006-11-08,12.3,.9,18.6
917,사천,2006-11-09,19.2,13.9,23.6
917,사천,2006-11-10,14.3,12,17.2
917,사천,2006-11-11,11,3.3,16.4
917,사천,2006-11-12,8.1,.8,14.8
917,사천,2006-11-13,9.4,.5,15.1
917,사천,2006-11-14,10.3,3,15.7
917,사천,2006-11-15,10.1,1.9,15.5
917,사천,2006-11-16,8.2,2.5,13.4
917,사천,2006-11-17,7.6,1.1,15.3
917,사천,2006-11-18,7.2,3.3,9.6
917,사천,2006-11-19,12.1,7.2,17
917,사천,2006-11-20,11.5,5.2,19.3
917,사천,2006-11-21,8.8,1.4,18.8
917,사천,2006-11-22,10.5,3.8,14.1
917,사천,2006-11-23,10.5,8.8,12.1
917,사천,2006-11-24,8.8,7.1,12.2
917,사천,2006-11-25,11.1,6.5,16.9
917,사천,2006-11-26,11.5,9.8,13.1
917,사천,2006-11-27,10.6,7.9,13
917,사천,2006-11-28,9,4.5,13.2
917,사천,2006-11-29,5.8,.2,12.5
917,사천,2006-11-30,5.7,-.6,11.6
917,사천,2006-12-01,5.9,1,11.5
917,사천,2006-12-02,3.5,-1.5,7.9
917,사천,2006-12-03,1,-4,6
917,사천,2006-12-04,.7,-5.5,8.6
917,사천,2006-12-05,3,-3.4,9.8
917,사천,2006-12-06,4.6,-1.3,11.6
917,사천,2006-12-07,6.5,4.9,8.3
917,사천,2006-12-08,6.9,5.8,8.3
917,사천,2006-12-09,5.6,1.3,8.8
917,사천,2006-12-10,3.2,-2.3,10.2
917,사천,2006-12-11,4.2,-1.1,10.1
917,사천,2006-12-12,6.6,.1,13.9
917,사천,2006-12-13,5.6,2.6,9.8
917,사천,2006-12-14,5.2,1.1,8.7
917,사천,2006-12-15,4.6,-2.5,10.7
917,사천,2006-12-16,3.4,-.8,9.7
917,사천,2006-12-17,1.6,-1.1,4.5
917,사천,2006-12-18,1.7,-4.2,7.2
917,사천,2006-12-19,1.4,-3.9,8.5
917,사천,2006-12-20,3.6,-4.4,12.5
917,사천,2006-12-21,5,-.6,13.5
917,사천,2006-12-22,3.2,-2.7,11.2
917,사천,2006-12-23,3.4,-3.9,11.9
917,사천,2006-12-24,4.2,-2.7,11.6
917,사천,2006-12-25,9,2.2,16
917,사천,2006-12-26,8.6,2,17.7
917,사천,2006-12-27,5.1,-.3,13
917,사천,2006-12-28,-.7,-5.1,2.6
917,사천,2006-12-29,-3.6,-7.6,3.4
917,사천,2006-12-30,-.4,-8.5,7.6
917,사천,2006-12-31,2.7,-2.6,10.8
917,사천,2007-01-01,3.6,-2,7.6
917,사천,2007-01-02,6.9,2.9,12.4
917,사천,2007-01-03,6.9,1.7,10.6
917,사천,2007-01-04,6.6,2.3,12.5
917,사천,2007-01-05,4.7,-.1,10.9
917,사천,2007-01-06,2.8,-2.1,7.4
917,사천,2007-01-07,1.4,-3,6.9
917,사천,2007-01-08,.1,-5.8,6.6
917,사천,2007-01-09,.4,-6.6,6.7
917,사천,2007-01-10,.4,-6.8,8
917,사천,2007-01-11,.9,-4.4,8.6
917,사천,2007-01-12,1.2,-3.8,7
917,사천,2007-01-13,0,-4.1,5.5
917,사천,2007-01-14,-.3,-8.3,8.8
917,사천,2007-01-15,2.6,-3.8,10.1
917,사천,2007-01-16,4.2,1.7,6.9
917,사천,2007-01-17,3.3,-2.1,10.2
917,사천,2007-01-18,2.6,-4.6,11.1
917,사천,2007-01-19,2,-4.8,10
917,사천,2007-01-20,5.1,1.1,11.3
917,사천,2007-01-21,5.1,-.5,13.3
917,사천,2007-01-22,3.9,-2.4,10.2
917,사천,2007-01-23,3.6,-2.1,10.1
917,사천,2007-01-24,5.1,-.7,11.8
917,사천,2007-01-25,2,-4.8,10.2
917,사천,2007-01-26,1.4,-4.5,7.2
917,사천,2007-01-27,2.3,-2,6.4
917,사천,2007-01-28,.2,-5.5,6.3
917,사천,2007-01-29,.9,-6.9,8.1
917,사천,2007-01-30,.6,-5.8,7.5
917,사천,2007-01-31,.1,-6.8,5.7
917,사천,2007-02-01,-.8,-5.1,4.7
917,사천,2007-02-02,-1.9,-8.6,5.3
917,사천,2007-02-03,1.7,-9,9.3
917,사천,2007-02-04,4.3,-3.5,11.4
917,사천,2007-02-05,5.5,-3.1,13.8
917,사천,2007-02-06,6.9,-1.3,16.5
917,사천,2007-02-07,8.4,1.4,16.4
917,사천,2007-02-08,8.9,7.2,10
917,사천,2007-02-09,8.2,1.9,13.3
917,사천,2007-02-10,3.3,-2,10.4
917,사천,2007-02-11,3.2,-4.1,10.5
917,사천,2007-02-12,3.1,-2.9,10.3
917,사천,2007-02-13,4.7,-2.6,12
917,사천,2007-02-14,4.9,-1.8,9.6
917,사천,2007-02-15,2.1,-4.9,8.8
917,사천,2007-02-16,3.4,-1.8,11.2
917,사천,2007-02-17,4.8,3.6,5.7
917,사천,2007-02-18,7.6,2.7,14.8
917,사천,2007-02-19,6.7,-.7,13.7
917,사천,2007-02-20,6.7,.4,15.3
917,사천,2007-02-21,7.3,.3,15.8
917,사천,2007-02-22,6.8,-.6,13.6
917,사천,2007-02-23,8.7,1,16.5
917,사천,2007-02-24,6.8,.7,12.7
917,사천,2007-02-25,7.9,4.9,11.3
917,사천,2007-02-26,8.1,1.1,15.2
917,사천,2007-02-28,8.6,3.8,14.4
917,사천,2007-03-01,7.6,-.5,15.7
917,사천,2007-03-02,9.1,6.7,12.1
917,사천,2007-03-03,14.8,9.7,18.9
917,사천,2007-03-04,14.2,11.1,18.2
917,사천,2007-03-05,4.1,-1.7,11.1
917,사천,2007-03-06,-.3,-3.6,5.5
917,사천,2007-03-07,.6,-5.4,5.5
917,사천,2007-03-08,3.6,-2.1,8.6
917,사천,2007-03-09,4.9,-2.5,11.9
917,사천,2007-03-10,5.7,.2,13.1
917,사천,2007-03-11,2.2,-2.3,6.8
917,사천,2007-03-12,4.3,-4,10.7
917,사천,2007-03-13,7.1,1.3,13.6
917,사천,2007-03-14,7.6,1.6,12.8
917,사천,2007-03-15,6.9,4.3,11.7
917,사천,2007-03-16,8.7,4.7,13.6
917,사천,2007-03-17,7,4.9,11.2
917,사천,2007-03-18,7.2,1.7,12.9
917,사천,2007-03-19,6.7,1.8,12
917,사천,2007-03-20,7,1.7,12.1
917,사천,2007-03-21,8.5,.2,15
917,사천,2007-03-22,10,1.3,17.8
917,사천,2007-03-23,11.3,2,18.7
917,사천,2007-03-24,13.9,10.3,16.6
917,사천,2007-03-25,13.5,6.6,20.3
917,사천,2007-03-26,12.3,3,18.8
917,사천,2007-03-27,14.7,9.9,18.6
917,사천,2007-03-28,12.6,3.2,19.6
917,사천,2007-03-29,14.2,11,18.8
917,사천,2007-03-30,12.5,9.2,17.4
917,사천,2007-03-31,12.1,7.7,17.8
917,사천,2007-04-01,11.5,7.7,13.3
917,사천,2007-04-02,10.3,4.6,16.1
917,사천,2007-04-03,7.4,3.1,13.5
917,사천,2007-04-04,9,4,15.4
917,사천,2007-04-05,8.9,1,14.9
917,사천,2007-04-06,11.8,5.8,17.6
917,사천,2007-04-07,12.4,4.5,19.7
917,사천,2007-04-08,11.7,6,17.6
917,사천,2007-04-09,11.5,3.1,18.6
917,사천,2007-04-10,12,3.8,19
917,사천,2007-04-11,12.3,5.3,18.9
917,사천,2007-04-12,13.9,6.3,19.6
917,사천,2007-04-13,15.2,9.9,19.9
917,사천,2007-04-14,12.7,4,19.5
917,사천,2007-04-15,13.1,5.5,19.5
917,사천,2007-04-16,8,5.5,11.4
917,사천,2007-04-17,9.4,2.3,15.1
917,사천,2007-04-18,11,8.3,16.8
917,사천,2007-04-19,12.8,5.6,19.3
917,사천,2007-04-20,16.5,10.5,19.6
917,사천,2007-04-21,19,,
917,사천,2007-04-22,19,14.6,22.2
917,사천,2007-04-23,14.4,10.5,21
917,사천,2007-04-24,13.3,7.4,18.1
917,사천,2007-04-25,16.1,7.9,22.6
917,사천,2007-04-26,17,9.4,24.3
917,사천,2007-04-27,16.3,10,22.3
917,사천,2007-04-28,16.2,7.5,23.7
917,사천,2007-04-29,17.5,5.2,25.8
917,사천,2007-04-30,15.5,10.6,22.4
