,tmax,year,tmin,humid,cloud,sunshine,date,day,rainfall,station_id,Date,wind,month,tavg,snow
237,30.7,2021,20.3,86.5,8.4,4.1,20210826,26,0.7,278,2021-08-26,0.6,8,24.4,0.0
238,24.9,2021,19.9,95.1,8.1,0.6,20210827,27,19.8,278,2021-08-27,0.6,8,21.8,0.0
239,29.9,2021,20.0,84.0,7.1,6.5,20210828,28,0.0,278,2021-08-28,0.7,8,23.5,0.0
240,23.6,2021,19.8,94.5,8.4,0.0,20210829,29,11.5,278,2021-08-29,0.4,8,21.5,0.0
241,27.3,2021,19.7,88.1,7.6,1.1,20210830,30,0.0,278,2021-08-30,0.6,8,22.5,0.0
242,25.7,2021,19.9,90.9,8.5,0.0,20210831,31,8.8,278,2021-08-31,0.6,8,22.0,0.0
243,22.2,2021,19.8,97.6,9.5,0.0,20210901,1,48.2,278,2021-09-01,0.6,9,20.7,0.0
244,24.2,2021,18.8,87.5,7.8,0.7,20210902,2,0.2,278,2021-09-02,0.5,9,21.3,0.0
245,25.9,2021,16.8,83.5,4.8,0.6,20210903,3,0.2,278,2021-09-03,0.7,9,20.8,0.0
246,27.7,2021,15.1,80.3,6.9,7.0,20210904,4,0.0,278,2021-09-04,0.9,9,20.3,0.0
247,26.3,2021,14.6,82.9,7.6,2.2,20210905,5,0.1,278,2021-09-05,0.8,9,20.2,0.0
248,25.2,2021,17.7,83.0,9.3,0.4,20210906,6,2.3,278,2021-09-06,1.0,9,20.9,0.0
249,23.1,2021,18.6,97.0,9.8,0.0,20210907,7,9.8,278,2021-09-07,0.3,9,21.0,0.0
250,28.1,2021,17.1,84.0,3.4,5.7,20210908,8,0.0,278,2021-09-08,1.0,9,22.2,0.0
251,28.4,2021,15.9,85.9,7.8,5.1,20210909,9,0.0,278,2021-09-09,0.5,9,21.3,0.0
252,27.2,2021,18.6,89.0,7.5,2.2,20210910,10,0.0,278,2021-09-10,0.6,9,21.6,0.0
253,30.0,2021,17.1,83.3,1.4,9.2,20210911,11,0.0,278,2021-09-11,0.6,9,21.6,0.0
254,29.9,2021,15.0,81.3,5.8,8.4,20210912,12,0.0,278,2021-09-12,0.6,9,22.1,0.0
255,27.2,2021,16.9,80.8,9.3,2.9,20210913,13,0.0,278,2021-09-13,0.9,9,21.1,0.0
256,24.4,2021,16.2,80.4,7.5,0.1,20210914,14,0.0,278,2021-09-14,1.0,9,20.1,0.0
257,27.7,2021,14.7,74.6,3.9,6.2,20210915,15,0.0,278,2021-09-15,1.6,9,20.4,0.0
258,26.6,2021,13.5,77.9,8.1,3.2,20210916,16,0.0,278,2021-09-16,0.9,9,20.4,0.0
259,21.5,2021,17.4,89.9,8.5,0.0,20210917,17,35.1,278,2021-09-17,1.2,9,19.1,0.0
260,26.7,2021,14.9,86.4,5.1,5.1,20210918,18,0.0,278,2021-09-18,0.6,9,19.6,0.0
261,27.6,2021,14.8,83.4,3.3,7.1,20210919,19,0.0,278,2021-09-19,0.7,9,19.8,0.0
262,27.5,2021,14.0,81.8,5.6,3.7,20210920,20,0.0,278,2021-09-20,0.7,9,20.4,0.0
263,24.1,2021,17.8,96.9,6.0,1.1,20210921,21,13.0,278,2021-09-21,0.5,9,20.7,0.0
264,28.2,2021,16.1,84.6,4.5,5.7,20210922,22,0.0,278,2021-09-22,1.0,9,21.4,0.0
265,25.8,2021,12.6,78.9,6.3,5.7,20210923,23,0.0,278,2021-09-23,1.3,9,19.1,0.0
266,25.2,2021,13.1,84.6,4.5,4.0,20210924,24,0.0,278,2021-09-24,0.9,9,18.5,0.0
267,24.0,2021,14.2,87.9,6.6,0.1,20210925,25,0.2,278,2021-09-25,1.0,9,18.6,0.0
268,25.5,2021,15.2,78.6,8.1,4.4,20210926,26,0.0,278,2021-09-26,1.1,9,19.2,0.0
269,25.4,2021,15.3,77.9,8.3,2.1,20210927,27,0.0,278,2021-09-27,0.8,9,20.1,0.0
270,25.8,2021,16.6,83.8,6.9,0.6,20210928,28,0.0,278,2021-09-28,0.6,9,20.5,0.0
271,27.0,2021,19.2,93.9,9.8,0.3,20210929,29,14.9,278,2021-09-29,0.6,9,21.5,0.0
272,28.5,2021,15.5,81.4,4.0,6.7,20210930,30,1.9,278,2021-09-30,0.7,9,21.3,0.0
273,27.2,2021,13.7,88.9,0.0,7.1,20211001,1,0.0,278,2021-10-01,0.6,10,18.6,0.0
274,27.5,2021,15.0,81.4,1.6,9.8,20211002,2,0.0,278,2021-10-02,0.8,10,19.7,0.0
275,30.2,2021,12.4,81.0,4.9,9.4,20211003,3,0.0,278,2021-10-03,0.7,10,19.4,0.0
276,29.7,2021,12.8,83.8,5.8,6.5,20211004,4,0.0,278,2021-10-04,0.6,10,21.1,0.0
277,29.3,2021,16.2,83.8,2.5,8.6,20211005,5,0.0,278,2021-10-05,1.0,10,21.0,0.0
278,23.6,2021,15.4,84.1,7.5,1.5,20211006,6,0.0,278,2021-10-06,1.0,10,20.0,0.0
279,26.5,2021,16.1,81.3,8.3,5.1,20211007,7,0.0,278,2021-10-07,0.8,10,21.1,0.0
280,24.2,2021,18.3,91.9,9.3,0.0,20211008,8,1.1,278,2021-10-08,0.5,10,20.6,0.0
281,27.1,2021,18.3,86.9,8.0,1.8,20211009,9,0.0,278,2021-10-09,0.6,10,21.6,0.0
282,29.5,2021,16.9,87.0,5.8,5.0,20211010,10,0.0,278,2021-10-10,0.6,10,22.3,0.0
283,23.0,2021,14.1,94.9,9.0,0.0,20211011,11,29.4,278,2021-10-11,1.0,10,16.1,0.0
284,17.2,2021,14.5,88.5,7.3,0.0,20211012,12,1.7,278,2021-10-12,1.3,10,15.5,0.0
285,21.8,2021,14.2,88.8,7.4,0.2,20211013,13,0.0,278,2021-10-13,0.5,10,17.0,0.0
286,24.9,2021,12.4,88.4,5.8,7.2,20211014,14,0.0,278,2021-10-14,0.7,10,16.8,0.0
287,22.3,2021,13.7,90.0,8.9,1.5,20211015,15,8.1,278,2021-10-15,0.6,10,17.6,0.0
288,17.4,2021,6.7,73.5,9.6,0.0,20211016,16,13.5,278,2021-10-16,1.4,10,13.3,0.0
289,13.6,2021,-0.4,71.6,0.0,10.0,20211017,17,0.0,278,2021-10-17,0.8,10,5.2,0.0
290,16.7,2021,-1.1,74.1,2.0,9.9,20211018,18,0.0,278,2021-10-18,0.6,10,6.4,0.0
291,17.2,2021,3.7,82.3,4.3,3.6,20211019,19,0.0,278,2021-10-19,0.8,10,8.8,0.0
292,16.2,2021,3.1,81.9,4.3,7.0,20211020,20,0.0,278,2021-10-20,0.7,10,7.4,0.0
293,18.3,2021,1.2,86.3,5.5,6.0,20211021,21,0.0,278,2021-10-21,0.5,10,7.8,0.0
294,17.6,2021,4.4,86.3,4.0,6.0,20211022,22,0.4,278,2021-10-22,0.8,10,8.9,0.0
295,18.0,2021,3.3,84.4,3.5,6.4,20211023,23,0.0,278,2021-10-23,0.6,10,7.8,0.0
296,18.6,2021,0.9,78.5,5.1,8.6,20211024,24,0.0,278,2021-10-24,0.5,10,7.7,0.0
297,18.9,2021,1.2,81.4,3.0,9.5,20211025,25,0.0,278,2021-10-25,0.5,10,8.4,0.0
298,18.8,2021,1.0,83.0,7.0,7.1,20211026,26,0.0,278,2021-10-26,0.5,10,8.4,0.0
299,20.7,2021,3.8,80.3,2.5,7.2,20211027,27,0.0,278,2021-10-27,0.8,10,10.4,0.0
300,20.9,2021,0.7,75.1,1.6,8.7,20211028,28,0.0,278,2021-10-28,0.6,10,10.0,0.0
301,19.4,2021,2.9,78.1,4.8,6.8,20211029,29,0.0,278,2021-10-29,0.7,10,9.9,0.0
302,17.0,2021,4.3,86.0,6.0,1.2,20211030,30,0.0,278,2021-10-30,0.3,10,9.4,0.0
303,19.6,2021,4.1,85.4,5.5,6.5,20211031,31,0.0,278,2021-10-31,0.5,10,10.0,0.0
304,19.7,2021,4.9,81.3,3.8,7.5,20211101,1,0.0,278,2021-11-01,0.9,11,10.4,0.0
305,18.5,2021,2.7,83.6,2.9,6.0,20211102,2,0.0,278,2021-11-02,0.5,11,8.6,0.0
306,19.2,2021,2.8,81.4,2.3,7.6,20211103,3,0.0,278,2021-11-03,0.5,11,8.8,0.0
307,19.9,2021,1.7,79.5,0.4,8.5,20211104,4,0.0,278,2021-11-04,0.5,11,8.8,0.0
308,19.8,2021,1.3,82.5,5.9,7.6,20211105,5,0.0,278,2021-11-05,0.4,11,9.7,0.0
309,20.8,2021,2.5,79.1,4.5,7.4,20211106,6,0.0,278,2021-11-06,0.7,11,10.2,0.0
310,20.7,2021,3.9,79.4,5.9,5.7,20211107,7,0.0,278,2021-11-07,0.8,11,10.9,0.0
311,17.9,2021,6.7,84.5,7.0,0.2,20211108,8,28.6,278,2021-11-08,1.3,11,8.9,0.0
312,11.5,2021,3.6,74.9,6.3,1.8,20211109,9,0.0,278,2021-11-09,1.7,11,7.3,0.0
313,7.4,2021,2.1,85.6,6.6,0.2,20211110,10,1.3,278,2021-11-10,1.1,11,5.6,0.0
314,11.8,2021,0.3,74.5,3.1,5.1,20211111,11,0.6,278,2021-11-11,1.7,11,6.1,0.0
315,11.1,2021,-1.5,74.3,2.6,8.0,20211112,12,0.0,278,2021-11-12,1.6,11,4.1,0.0
316,14.4,2021,-3.4,80.4,0.4,8.0,20211113,13,0.0,278,2021-11-13,0.9,11,4.6,0.0
317,17.2,2021,-0.7,81.6,0.9,8.1,20211114,14,0.0,278,2021-11-14,0.6,11,6.4,0.0
318,16.7,2021,-0.4,80.0,2.8,6.7,20211115,15,0.0,278,2021-11-15,0.4,11,6.3,0.0
319,16.5,2021,-1.1,75.3,0.8,8.4,20211116,16,0.0,278,2021-11-16,0.5,11,5.4,0.0
320,14.1,2021,-2.6,73.5,3.1,8.4,20211117,17,0.0,278,2021-11-17,0.6,11,5.0,0.0
321,17.0,2021,-0.4,81.6,3.1,6.6,20211118,18,0.0,278,2021-11-18,0.8,11,6.9,0.0
322,18.0,2021,0.5,85.4,3.3,7.0,20211119,19,0.0,278,2021-11-19,0.7,11,7.9,0.0
323,17.5,2021,2.5,88.0,4.8,5.7,20211120,20,0.0,278,2021-11-20,0.4,11,7.3,0.0
324,15.6,2021,2.6,87.6,9.0,1.6,20211121,21,0.0,278,2021-11-21,0.3,11,8.2,0.0
325,10.1,2021,1.7,63.5,7.0,2.4,20211122,22,0.3,278,2021-11-22,3.0,11,5.9,0.0
326,6.0,2021,-0.5,56.3,4.5,5.4,20211123,23,0.0,278,2021-11-23,2.6,11,3.1,0.0
327,12.2,2021,-1.4,66.4,2.3,6.6,20211124,24,0.0,278,2021-11-24,1.4,11,3.8,0.0
328,14.9,2021,-1.8,68.1,2.1,6.8,20211125,25,0.0,278,2021-11-25,1.2,11,4.9,0.0
329,11.4,2021,-4.5,67.3,0.0,8.2,20211126,26,0.0,278,2021-11-26,1.1,11,2.4,0.0
330,10.9,2021,-5.3,70.0,0.0,8.2,20211127,27,0.0,278,2021-11-27,0.4,11,0.8,0.0
331,13.0,2021,-6.1,70.4,2.9,7.2,20211128,28,0.0,278,2021-11-28,0.4,11,1.8,0.0
332,15.0,2021,-5.3,69.5,3.9,7.0,20211129,29,0.0,278,2021-11-29,0.3,11,3.1,0.0
333,8.6,2021,-1.5,87.6,8.6,0.0,20211130,30,15.5,278,2021-11-30,1.2,11,3.6,0.0
334,4.2,2021,-5.2,46.3,0.0,8.2,20211201,1,0.0,278,2021-12-01,3.9,12,0.7,0.0
335,7.4,2021,-8.8,69.8,1.1,7.7,20211202,2,0.0,278,2021-12-02,0.9,12,-1.5,0.0
336,9.4,2021,-3.0,64.3,2.3,6.9,20211203,3,0.0,278,2021-12-03,2.0,12,2.0,0.0
337,8.0,2021,-7.0,71.5,0.8,6.9,20211204,4,0.0,278,2021-12-04,1.1,12,-0.2,0.0
338,11.3,2021,-5.8,80.3,0.3,8.2,20211205,5,0.0,278,2021-12-05,0.4,12,0.6,0.0
339,13.2,2021,-4.7,80.9,5.0,6.6,20211206,6,0.0,278,2021-12-06,0.3,12,2.8,0.0
340,13.7,2021,-2.7,81.5,3.5,6.8,20211207,7,0.0,278,2021-12-07,0.4,12,3.9,0.0
341,13.5,2021,-3.0,82.4,2.9,7.3,20211208,8,0.0,278,2021-12-08,0.4,12,3.0,0.0
342,12.8,2021,-3.3,84.9,8.1,3.5,20211209,9,0.0,278,2021-12-09,0.4,12,3.8,0.0
343,0.0,2021,0.0,89.3,6.6,1.9,20211210,10,0.0,278,2021-12-10,0.3,12,0.0,0.0
344,12.6,2021,1.4,89.8,8.8,3.2,20211211,11,0.0,278,2021-12-11,0.3,12,5.6,0.0
345,10.8,2021,-1.5,61.8,3.9,6.9,20211212,12,0.0,278,2021-12-12,2.1,12,3.8,0.0
346,4.8,2021,-8.3,52.6,0.0,8.3,20211213,13,0.0,278,2021-12-13,1.1,12,-2.7,0.0
347,8.2,2021,-9.5,70.9,5.3,4.1,20211214,14,0.0,278,2021-12-14,0.7,12,-0.6,0.0
348,13.8,2021,-3.0,80.5,2.8,6.0,20211215,15,0.0,278,2021-12-15,0.6,12,3.7,0.0
349,11.5,2021,-0.8,84.5,9.3,1.3,20211216,16,0.0,278,2021-12-16,0.3,12,3.2,0.0
350,6.2,2021,-7.4,42.8,2.6,7.0,20211217,17,0.0,278,2021-12-17,4.4,12,-1.3,0.0
351,1.5,2021,-13.6,53.4,0.1,8.2,20211218,18,0.0,278,2021-12-18,1.0,12,-5.6,0.0
352,5.3,2021,-6.5,59.3,0.6,8.2,20211219,19,0.1,278,2021-12-19,2.0,12,-0.9,0.0
353,11.8,2021,-7.0,71.0,3.8,3.0,20211220,20,0.0,278,2021-12-20,0.7,12,1.5,0.0
354,13.8,2021,-3.2,77.9,1.8,6.6,20211221,21,0.0,278,2021-12-21,0.7,12,2.9,0.0
355,10.7,2021,-6.1,67.9,0.0,8.2,20211222,22,0.0,278,2021-12-22,0.3,12,-0.1,0.0
356,10.1,2021,-7.9,68.1,1.5,8.0,20211223,23,0.0,278,2021-12-23,0.4,12,-0.8,0.0
357,8.9,2021,-3.8,67.4,6.9,2.2,20211224,24,0.0,278,2021-12-24,0.9,12,2.2,0.0
358,0.4,2021,-9.4,33.9,0.0,8.3,20211225,25,0.0,278,2021-12-25,3.2,12,-5.6,0.0
359,-3.4,2021,-14.7,39.1,0.0,8.3,20211226,26,0.0,278,2021-12-26,2.0,12,-9.3,0.0
360,1.6,2021,-15.6,58.6,1.5,6.6,20211227,27,0.0,278,2021-12-27,1.2,12,-5.9,0.0
361,6.9,2021,-9.9,74.5,3.3,4.7,20211228,28,0.0,278,2021-12-28,0.7,12,-2.2,0.0
362,8.2,2021,-6.5,73.5,5.1,2.1,20211229,29,0.0,278,2021-12-29,1.0,12,0.6,0.0
363,3.4,2021,-3.5,47.1,1.5,6.6,20211230,30,0.0,278,2021-12-30,3.1,12,-0.4,0.0
364,1.1,2021,-10.8,35.1,0.0,8.2,20211231,31,0.0,278,2021-12-31,2.5,12,-4.1,0.0
