,station_id,month,tavg,date,snow,day,cloud,sunshine,tmax,wind,rainfall,year,Date,humid,tmin
77,127,3,8.9,20190319,0.0,19,2.0,10.4,18.6,0.9,0.0,2019,2019-03-19,51.9,-0.8
78,127,3,9.7,20190320,0.0,20,9.4,0.7,17.0,1.2,9.0,2019,2019-03-20,73.9,2.9
79,127,3,7.9,20190321,0.0,21,7.8,1.3,12.0,2.9,1.7,2019,2019-03-21,81.5,2.7
80,127,3,4.0,20190322,0.0,22,3.1,8.6,9.5,2.6,0.0,2019,2019-03-22,53.9,-0.4
81,127,3,1.1,20190323,0.0,23,2.5,6.3,8.3,1.2,6.0,2019,2019-03-23,71.6,-3.5
82,127,3,3.5,20190324,0.0,24,0.1,11.5,10.3,1.9,0.0,2019,2019-03-24,55.6,-4.4
83,127,3,5.5,20190325,0.0,25,4.0,5.2,14.3,1.3,0.0,2019,2019-03-25,64.9,-2.4
84,127,3,8.7,20190326,0.0,26,2.6,8.4,18.0,1.3,0.0,2019,2019-03-26,53.4,0.0
85,127,3,13.1,20190327,0.0,27,6.6,8.8,19.7,2.7,0.0,2019,2019-03-27,52.4,3.5
86,127,3,11.2,20190328,0.0,28,7.3,8.4,16.5,1.7,0.0,2019,2019-03-28,49.0,6.9
87,127,3,10.3,20190329,0.0,29,4.8,9.2,16.7,1.4,0.0,2019,2019-03-29,40.4,3.9
88,127,3,5.1,20190330,0.0,30,9.3,3.0,10.8,2.5,1.9,2019,2019-03-30,72.5,2.0
89,127,3,3.6,20190331,0.0,31,6.4,2.4,6.9,3.2,0.4,2019,2019-03-31,60.0,1.2
90,127,4,3.2,20190401,0.0,1,2.4,9.4,10.0,2.0,0.0,2019,2019-04-01,48.8,-3.5
91,127,4,5.1,20190402,0.0,2,3.0,11.3,13.0,1.9,0.0,2019,2019-04-02,45.6,-3.6
92,127,4,5.9,20190403,0.0,3,0.0,11.5,14.3,1.8,0.0,2019,2019-04-03,43.3,-2.8
93,127,4,7.9,20190404,0.0,4,0.1,11.3,18.4,1.7,0.0,2019,2019-04-04,39.3,-2.4
94,127,4,9.8,20190405,0.0,5,4.1,6.5,18.4,2.1,0.0,2019,2019-04-05,40.0,2.3
95,127,4,9.3,20190406,0.0,6,6.4,3.8,16.8,1.0,0.0,2019,2019-04-06,40.1,0.6
96,127,4,12.8,20190407,0.0,7,5.1,8.0,20.3,0.9,0.0,2019,2019-04-07,38.9,6.5
97,127,4,11.2,20190408,0.0,8,4.0,10.6,19.2,2.0,0.0,2019,2019-04-08,33.5,3.2
98,127,4,9.2,20190409,0.0,9,8.4,1.0,14.8,3.6,22.8,2019,2019-04-09,45.8,3.5
99,127,4,6.9,20190410,0.0,10,7.9,0.1,9.3,1.5,3.8,2019,2019-04-10,75.1,4.0
100,127,4,8.7,20190411,0.0,11,8.9,5.1,15.1,1.2,0.0,2019,2019-04-11,68.5,2.2
101,127,4,10.6,20190412,0.0,12,3.3,11.3,17.8,1.4,0.0,2019,2019-04-12,47.9,3.7
102,127,4,10.6,20190413,0.0,13,5.3,11.1,18.5,1.3,0.0,2019,2019-04-13,44.3,1.3
103,127,4,8.1,20190414,0.0,14,6.8,2.3,13.3,1.8,0.9,2019,2019-04-14,62.9,3.5
